"2017-04-20 20:00",2203584.77
"2017-04-20 20:15",2203677.95
"2017-04-20 20:30",2203782.14
"2017-04-20 20:45",2203886.85
"2017-04-20 21:00",2203990.27
"2017-04-20 21:15",2204070.91
"2017-04-20 21:30",2204131.07
"2017-04-20 21:45",2204207.10
"2017-04-20 22:00",2204291.07
"2017-04-20 22:15",2204393.98
"2017-04-20 22:30",2204498.18
"2017-04-20 22:45",2204600.06
"2017-04-20 23:00",2204699.65
"2017-04-20 23:15",2204796.16
"2017-04-20 23:30",2204892.67
"2017-04-20 23:45",2204990.21
"2017-04-21 00:00",2205085.18
"2017-04-21 00:15",2205159.94
"2017-04-21 00:30",2205234.18
"2017-04-21 00:45",2205306.11
"2017-04-21 01:00",2205378.05
"2017-04-21 01:15",2205448.96
"2017-04-21 01:30",2205520.13
"2017-04-21 01:45",2205591.04
"2017-04-21 02:00",2205663.23
"2017-04-21 02:15",2205735.68
"2017-04-21 02:30",2205803.52
"2017-04-21 02:45",2205870.34
"2017-04-21 03:00",2205935.87
"2017-04-21 03:15",2206002.69
"2017-04-21 03:30",2206069.50
"2017-04-21 03:45",2206135.55
"2017-04-21 04:00",2206201.86
"2017-04-21 04:15",2206268.16
"2017-04-21 04:30",2206334.21
"2017-04-21 04:45",2206400.26
"2017-04-21 05:00",2206466.56
"2017-04-21 05:15",2206532.61
"2017-04-21 05:30",2206599.17
"2017-04-21 05:45",2206664.70
"2017-04-21 06:00",2206730.24
"2017-04-21 06:15",2206794.50
"2017-04-21 06:30",2206857.22
"2017-04-21 06:45",2206904.83
"2017-04-21 07:00",2206950.91
"2017-04-21 07:15",2206998.78
"2017-04-21 07:30",2207049.73
"2017-04-21 07:45",2207100.93
"2017-04-21 08:00",2207150.08
"2017-04-21 08:15",2207200.00
"2017-04-21 08:30",2207265.28
"2017-04-21 08:45",2207354.88
"2017-04-21 09:00",2207454.72
"2017-04-21 09:15",2207553.02
"2017-04-21 09:30",2207658.75
"2017-04-21 09:45",2207768.06
"2017-04-21 10:00",2207878.91
"2017-04-21 10:15",2207992.06
